bhfuil,cúpla,ea,leis
mbeidh,muid,sé,seo
maith,cinn,cé,siúd
úsáid,gan,nó,lucht
mé,cad,beag,daoine
bhliain,í,bhain,leor
ndóigh,féin,Ghaeilge,arsa
mbaile,cinn,beag,gceist
roinnt,acu,ón,mac
leat,feadh,éigin,amháin
gurb,átha,thug,éis
faoin,cúpla,óg,mac
baile,seo,bheidh,raibh
os,bheidh,fhios,caite
dara,aon,sa,cheann
thaobh,leith,thaobh,faoin
mbeidh,deireadh,leo,bhliain
rinne,tú,bean,fós
leis,chuaigh,leor,rialtas
má,dóibh,suas,mórán
láthair,cuid,leo,dhá
baile,mórán,bith,bliain
fháil,níl,lucht,roimh
ort,más,go,rinne
más,gurb,sásta,mhaith
a,lae,chuaigh,fearr
ná,cheann,fearr,arsa
ó,sásta,Éirinn,roinnt
b'fhéidir,baint,acu,léi
freisin,gan,Ghaeilge,á
uile,dhiaidh,mbeadh,Irish
mbíonn,ábhar,ná,bhliain
cuireadh,de,Éirinn,gan
muid,baint,sí,linn
sin,do,méid,dhuine
caint,bith,baint,aici
fiú,lár,sna,feadh
faoin,linn,amuigh,mbaile
bliain,féidir,ar,baile
bheadh,ar,mó,éis
eile,í,dóibh,eile
timpeall,uirthi,seán,dó
nó,déanamh,léi,gur
le,í,súil,bliain
uí,féidir,bheadh,cén
chur,bith,seo,dhá
go,más,láthair,mbeadh
teach,más,iarraidh,idir
thar,cé,gan,gcónaí
iarraidh,idir,isteach,nós
daoine,bean,fearr,faoin
sna,scríobh,roimh,siad
bhain,átha,an,lámh
chuig,cur,chuid,ní
bhaile,ní,tí,minic
in,siad,ár,sásta
cur,uirthi,chuid,bheadh
as,duine,do,aghaidh
mo,Éirinn,an,gcuid
tríd,rá,ndiaidh,leithéid
i,éigin,mhór,leith
os,Gaeltachta,cinnte,uair
uirthi,anois,taobh,Gaeltachta
gan,leanas,ba,nach
arsa,deireadh,atá,dom
mar,aige,díreach,orthu
dul,Gaeltachta,leanas,agam
tí,minic,do,oiread
cén,thart,amach,de
mhór,scríobh,ár,os
idir,áirithe,fáil,dé
ceart,mo,beidh,bhíodh
muid,chuige,chur,í
bhain,anuas,daoine,mo
atá,anseo,léir,daoine
orm,sásta,Gaeilge,láthair
níor,am,roinnt,nuair
dhuine,lena,bíonn,leithéid
is,teach,bhaile,fada
alt,agam,agat,arsa
rinne,chuige,uaidh,baile
dhuine,duine,siúd,dhaoine
leithéid,bhean,bean,síos
siúd,sna,cé,mar
cheana,bean,inniu,gcónaí
anuas,leat,measc,chomh
ndiaidh,na,agus,aici
ainm,os,áit,ó
ach,dhéanamh,cinnte,teanga
méid,chéad,mbeadh,orthu
rinne,an,sé,féidir
ar,anuas,mhór,ábhar
gur,feadh,idir,Irish
fháil,freisin,uirthi,ach
suas,ansin,chomh,don
go,timpeall,ceann,dar
teacht,á,faoin,nuair
bliain,ba,agat,leith
obair,anois,ná,gan
le,timpeall,seisean,againn
ais,atá,leat,lán
dé,ceart,teacht,faoi
léir,orm,cur,in
siad,fada,ní,amuigh
níos,dóibh,mórán,gach
arís,fada,lá,ba
sna,am,rith,tú
seán,siar,chur,ort
ó,nuair,seán,láthair
tíre,nach,éis,léi
lár,minic,ba,duine
nós,don,bhíodh,lena
beidh,de,tír,leabhar
measc,bhaile,ea,déanta
hÉireann,bith,suas,bhaint
arsa,áirithe,leo,nua
chur,shin,a,cur
thaobh,fáil,gach,i
air,dá,lucht,uirthi
mbíonn,an,cur,den
óg,dara,nó,aghaidh
í,nós,dá,maith
thaobh,le,eile,thug
ní,Gaeilge,ag,teacht
oibre,bheith,scríobh,céanna
agus,á,rá,tír
díreach,oibre,uile,beidh
níor,amach,ceann,air
teach,ábhar,féidir,tharla
fhios,teacht,léi,uí
uair,má,lán,ba
dúirt,uisce,céard,gceist
sé,ba,inniu,lá
chun,leithéid,os,uirthi
baile,siúl,dhá,siar
tharla,siúl,deir,ach
aici,bhliain,fháil,áit
deireadh,láthair,bhfuil,deir
dul,hÉireann,ón,ag
a,as,os,gan
fós,mar,fós,mór
sí,as,rud,in
caint,chur,é,léi
di,dúinn,inniu,ceart
seisean,beidh,bhfad,gan
láthair,níos,ea,tar
leat,dhiaidh,mór,bheadh
níos,dá,nuair,seán
roinnt,uair,áit,tháinig
ceann,den,dhiaidh,nár
bhfad,seán,obair,nuair
láthair,lár,nuair,beag
cheart,dúinn,chuaigh,maidir
cliath,óg,Gaeilge,chun
dar,liom,cheana,na
cheart,mhór,Gaeilge,tír
léir,cúpla,mac,daoine
bharr,raibh,amuigh,chuige
caite,san,bhean,sin
dul,seán,dó,dhéanamh
idir,caite,agam,ndóigh
amháin,mé,rá,lán
chéile,acu,mar,nó
minic,chéad,bliain,chomh
rá,orm,sna,bliain
istigh,níl,cheann,rith
bith,mbeidh,mbaile,dhaoine
chuaigh,leat,den,san
dul,ort,bhliain,fhios
trí,gceist,lch.,teacht
leithéid,mo,níos,di
cé,faoin,mac,áirithe
trí,mé,amach,aici
Irish,dé,leis,aige
uí,seo,á,dar
Irish,dóibh,sa,mórán
faoin,ón,ceann,tar
trí,scríobh,leor,díreach
méid,aige,réir,freisin
hÉireann,níl,fuair,di
tá,shin,tíre,leis
am,teanga,deireadh,timpeall
lár,sé,cheana,léi
aige,dom,cuid,dó
siúd,baile,ábhar,a
minic,chaith,tar,di
láthair,bith,in,saol
chuige,ais,eile,liom
nach,chun,ábhar,bharr
scéal,ea,dóibh,tríd
dá,bheidh,ceart,bliana
amuigh,beag,nó,oíche
teach,baile,sé,na
leo,roinn,ach,roimhe
má,maidir,is,de
gur,bhíonn,úsáid,iad
á,na,rinne,mbeidh
daoine,fáil,maith,idir
ár,obair,bhain,mó
bhliain,chun,thar,Gaeltachta
fíor,oibre,dúirt,úsáid
b'fhéidir,minic,sé,faoin
dhéanamh,tar,arsa,ann
san,beidh,gur,bhíodh
maidir,óg,in,i
leat,tharla,chuige,measc
fear,isteach,fháil,uair
bith,an,i,chuir
bhaile,caite,dúinn,gan
lucht,do,tíre,agam
gcónaí,dhéanamh,suas,lámh
gcónaí,bith,bith,mar
Éirinn,cúpla,gceist,idir
mórán,chuige,b'fhéidir,mé
dúinn,deir,uair,nós
rith,dhuine,siúd,céard
é,teanga,bheidh,leor
rud,beidh,san,má
rinne,chuid,seo,bhí
bean,aici,á,oíche
áit,dhuine,anois,lár
ceart,faoin,seisean,orm
níl,bhíodh,ábhar,san
ceann,de,teach,duit
ach,go,chaith,chéad
idir,aon,sa,uile
dar,réir,bliana,taobh
níl,súil,ais,dul
siúd,baile,ndóigh,mo
á,istigh,chaith,aige
eile,áirithe,bhaint,rud
ea,an,amuigh,leabhar
mórán,nár,nua,aghaidh
lán,gan,ina,gcuid
aghaidh,roimhe,ceann,teach
i,orthu,chaith,leat
ach,cén,isteach,ceart
más,siúl,nuair,oibre
freisin,má,níos,ó
anois,méid,thar,fíor
tháinig,tháinig,obair,bheidh
tíre,chaith,leo,siúl
linn,amuigh,mórán,nós
amuigh,dhaoine,againn,díreach
ab,ina,mór,saol
mbeidh,Ghaeilge,thaobh,léir
dhiaidh,chéad,cuid,éigin
uisce,gan,chomh,lena
ag,bhaile,mbeidh,níos
acu,ar,díreach,tar
céard,as,bliana,Gaeilge
gur,ach,síos,aige
uair,cheart,b'fhéidir,Gaeilge
tháinig,ansin,má,uaidh
céard,amuigh,más,Éirinn
cheann,siúd,uile,dar
baint,ó,orm,anuas
ort,mise,is,fháil
siúl,bheidh,úsáid,bith
á,minic,tír,eolas
bhain,eile,áirithe,mise
as,ndóigh,tháinig,Irish
lae,faoi,bheadh,muid
